timestamp,open,high,low,close,volume
2024-11-04,69.5,69.6,69.0,69.1,49000
2024-11-05,69.2,69.5,68.6,69.1,93000
2024-11-06,68.2,69.9,68.2,69.7,107000
2024-11-07,69.7,70.0,69.7,69.8,76000
2024-11-08,69.7,69.7,68.1,68.1,195030
2024-11-11,68.1,69.1,68.1,68.9,48000
2024-11-12,68.8,71.2,68.8,70.4,336284
2024-11-13,70.1,70.6,68.9,69.1,170319
2024-11-14,69.7,69.7,68.1,68.1,117000
2024-11-15,68.0,68.0,66.1,66.2,467001
2024-11-18,66.0,66.2,62.8,65.0,618001
2024-11-19,66.9,66.9,64.5,65.7,122000
2024-11-20,65.2,65.2,65.2,65.2,120422
2024-11-21,65.2,66.6,64.3,66.1,133000
2024-11-22,66.9,72.7,66.7,72.6,1273075
2024-11-25,73.7,78.2,72.3,75.2,2002010
2024-11-26,74.8,75.6,72.8,74.0,626200
2024-11-27,74.5,75.4,73.5,73.5,326050
2024-11-28,73.3,73.8,71.0,72.4,474051
2024-11-29,73.0,76.5,71.9,76.0,514167
2024-12-02,76.6,79.0,75.5,75.5,893939
2024-12-03,76.0,76.9,74.5,74.5,256267
2024-12-04,74.7,77.0,74.6,76.5,270255
2024-12-05,77.1,77.1,75.0,75.2,170329
2024-12-06,76.7,77.0,73.7,74.1,462739
2024-12-09,74.9,75.1,73.5,74.0,157531
2024-12-10,73.9,74.0,73.0,73.2,107756
2024-12-11,73.8,73.8,72.0,72.9,177504
2024-12-12,73.6,74.4,72.7,72.9,142563
2024-12-13,73.0,73.0,72.0,72.0,108636
2024-12-16,72.1,72.1,70.2,71.5,312522
2024-12-17,71.5,72.1,71.5,71.8,95340
2024-12-18,71.6,76.9,71.5,76.9,691951
2024-12-19,76.5,78.7,74.1,74.1,1608849
2024-12-20,74.2,75.5,73.1,73.2,321993
2024-12-23,77.0,80.5,76.7,80.5,3302174
2024-12-24,83.1,84.8,77.0,77.9,9868465
2024-12-25,77.9,79.9,77.3,79.9,1635988
2024-12-26,79.4,81.7,78.0,78.2,1287730
2024-12-27,78.2,78.2,76.2,76.6,801596
2024-12-30,76.5,76.6,74.5,75.1,692742
2024-12-31,74.9,75.9,74.5,75.8,255860
2025-01-02,75.8,77.0,74.9,75.1,357129
2025-01-03,75.5,75.5,72.7,73.5,634800
2025-01-06,73.5,74.0,71.4,72.1,673477
2025-01-07,72.4,73.7,72.0,72.9,192779
2025-01-08,72.9,74.2,72.2,73.5,229538
2025-01-09,74.0,75.0,72.0,72.0,510731
2025-01-10,71.9,72.8,70.5,71.0,371384
2025-01-13,70.8,70.9,68.4,69.8,545282
2025-01-14,70.0,70.5,69.2,70.5,127608
2025-01-15,70.7,70.7,69.5,69.5,112891
2025-01-16,70.8,73.5,70.6,72.6,302233
2025-01-17,73.4,74.8,72.5,73.1,543233
2025-01-20,73.0,77.6,73.0,75.6,1610958
2025-01-21,75.6,75.6,72.0,72.0,1199591
2025-01-22,71.9,72.4,70.7,71.2,428164
2025-02-03,70.8,71.0,69.0,69.8,545549
2025-02-04,70.0,73.2,69.1,71.1,413849
2025-02-05,72.7,73.9,71.5,73.4,480196
2025-02-06,74.8,75.8,73.8,74.3,725677
2025-02-07,74.0,75.7,74.0,74.3,426688
2025-02-10,74.5,74.5,73.0,74.1,278776
2025-02-11,74.9,75.3,74.0,75.0,235712
2025-02-12,75.0,77.0,74.6,74.7,510112
2025-02-13,75.2,75.6,74.1,74.1,206129
2025-02-14,75.1,75.2,73.8,74.0,199082
2025-02-17,74.1,74.9,73.5,74.5,174678
2025-02-18,74.6,77.4,74.6,75.7,681965
2025-02-19,75.7,77.5,75.6,76.2,436373
2025-02-20,76.2,76.7,75.2,75.7,235480
2025-02-21,76.2,76.3,75.0,75.3,156293
2025-02-24,75.2,76.9,75.2,75.5,166257
2025-02-25,75.6,76.1,74.7,75.2,221877
2025-02-26,75.0,75.7,74.6,75.0,342666
2025-02-27,75.1,75.7,73.8,74.2,358040
2025-03-03,73.1,73.5,70.5,70.6,726538
2025-03-04,70.5,71.3,69.2,70.9,278081
2025-03-05,72.1,72.1,70.5,70.5,133791
2025-03-06,70.5,70.7,69.6,69.7,359702
2025-03-07,69.4,69.9,69.0,69.1,324724
2025-03-10,69.3,69.5,68.5,68.5,272510
2025-03-11,67.7,68.0,64.7,67.0,668571
2025-03-12,67.2,68.6,67.0,67.5,265512
2025-03-13,68.0,68.9,65.7,66.0,297445
2025-03-14,66.1,66.9,65.9,66.4,146825
2025-03-17,66.4,67.0,65.9,66.0,209857
2025-03-18,66.0,67.9,66.0,67.1,103242
2025-03-19,67.0,67.1,66.1,66.3,222047
2025-03-20,66.8,67.2,66.6,66.8,47149
2025-03-21,66.7,67.5,66.7,67.2,83990
2025-03-24,68.0,69.0,67.0,67.0,185917
2025-03-25,67.7,67.7,67.1,67.3,220080
2025-03-26,67.7,67.9,67.0,67.4,74298
2025-03-27,67.4,67.4,66.5,67.3,62566
2025-03-28,66.4,67.0,64.9,66.0,324068
2025-03-31,64.8,65.2,61.8,62.7,557654
2025-04-01,63.4,64.0,62.6,63.8,96173
2025-04-02,63.7,65.8,63.0,65.6,147772
2025-04-07,59.1,59.1,59.1,59.1,15014
2025-04-08,53.2,53.2,53.2,53.2,69292
2025-04-09,47.9,47.9,47.9,47.9,267812
2025-04-10,51.1,52.2,47.9,47.9,2194266
2025-04-11,43.15,45.55,43.15,45.0,2106326
2025-04-14,49.4,49.5,45.75,46.0,2329165
2025-04-15,46.5,49.0,46.5,48.75,967545
2025-04-16,48.8,49.3,47.6,48.05,544321
2025-04-17,48.05,48.05,45.8,46.3,842509
2025-04-18,46.9,47.3,46.45,46.7,577610
2025-04-21,47.3,47.3,43.85,44.15,882957
2025-04-22,44.45,46.35,43.4,46.25,668510
2025-04-23,46.7,47.7,46.35,47.3,425490
2025-04-24,47.9,47.9,47.05,47.4,240652
2025-04-25,48.1,48.5,48.0,48.05,174493
